300	3.670905e+01	3.259346e+01	3.041807e+01	2.904518e+01	2.806119e+01	2.729641e+01	2.666951e+01	4.040485e+01	3.702944e+01	3.497358e+01	3.358646e+01	3.256907e+01	3.493340e+01	3.298874e+01	3.166361e+01	3.704961e+01
400	3.353669e+01	3.035385e+01	2.861399e+01	2.746157e+01	2.660017e+01	2.590694e+01	2.532142e+01	3.701844e+01	3.443052e+01	3.284066e+01	3.173892e+01	3.091140e+01	3.245627e+01	3.093121e+01	2.985353e+01	3.454074e+01
500	3.156785e+01	2.890498e+01	2.739211e+01	2.634718e+01	2.553937e+01	2.487179e+01	2.429639e+01	3.492853e+01	3.280790e+01	3.147575e+01	3.053136e+01	2.980799e+01	3.088325e+01	2.957564e+01	2.862140e+01	3.297773e+01
600	3.020259e+01	2.785074e+01	2.646656e+01	2.547718e+01	2.469244e+01	2.403229e+01	2.345703e+01	3.349141e+01	3.166903e+01	3.049659e+01	2.964677e+01	2.898102e+01	2.975246e+01	2.857267e+01	2.769034e+01	3.187438e+01
700	2.918147e+01	2.702359e+01	2.571606e+01	2.475587e+01	2.398029e+01	2.332100e+01	2.274382e+01	3.242848e+01	3.080674e+01	2.973808e+01	2.894497e+01	2.830823e+01	2.887606e+01	2.777861e+01	2.694282e+01	3.103081e+01
800	2.835207e+01	2.633939e+01	2.508048e+01	2.413570e+01	2.336321e+01	2.270301e+01	2.212446e+01	3.160018e+01	3.011683e+01	2.911627e+01	2.835554e+01	2.773047e+01	2.816273e+01	2.712195e+01	2.631804e+01	3.034949e+01
900	2.765966e+01	2.575414e+01	2.452655e+01	2.358986e+01	2.281812e+01	2.215713e+01	2.157838e+01	3.092614e+01	2.954128e+01	2.858498e+01	2.784092e+01	2.721745e+01	2.756194e+01	2.656170e+01	2.578007e+01	2.977728e+01
1000	2.706816e+01	2.524136e+01	2.403429e+01	2.310187e+01	2.233021e+01	2.166915e+01	2.109131e+01	3.035852e+01	2.904506e+01	2.811675e+01	2.737946e+01	2.675224e+01	2.704312e+01	2.607259e+01	2.530648e+01	2.928221e+01
1100	2.655234e+01	2.478382e+01	2.359048e+01	2.266048e+01	2.188908e+01	2.122878e+01	2.065274e+01	2.986857e+01	2.860694e+01	2.769530e+01	2.695858e+01	2.632492e+01	2.658585e+01	2.563746e+01	2.488212e+01	2.884481e+01
1200	2.609484e+01	2.437006e+01	2.318612e+01	2.225773e+01	2.148704e+01	2.082824e+01	2.025467e+01	2.943666e+01	2.821258e+01	2.730993e+01	2.657014e+01	2.592904e+01	2.617677e+01	2.524486e+01	2.449676e+01	2.845141e+01
1300	2.568352e+01	2.399207e+01	2.281478e+01	2.188773e+01	2.111823e+01	2.046153e+01	1.989088e+01	2.904916e+01	2.785206e+01	2.695331e+01	2.620855e+01	2.556002e+01	2.580638e+01	2.488665e+01	2.414316e+01	2.809261e+01
1400	2.530947e+01	2.364385e+01	2.247150e+01	2.154581e+01	2.077798e+01	2.012384e+01	1.955640e+01	2.869711e+01	2.751900e+01	2.662064e+01	2.586999e+01	2.521450e+01	2.546735e+01	2.455663e+01	2.381594e+01	2.776204e+01
1500	2.496610e+01	2.332083e+01	2.215239e+01	2.122828e+01	2.046254e+01	1.981129e+01	1.924725e+01	2.837392e+01	2.720876e+01	2.630848e+01	2.555162e+01	2.488987e+01	2.515430e+01	2.425024e+01	2.351108e+01	2.745499e+01
