300	1.636323e+00	1.072605e+00	7.269761e-01	5.013406e-01	3.540709e-01	2.615185e-01	2.079518e-01	1.471817e+00	1.069943e+00	7.880395e-01	5.880080e-01	4.477340e-01	9.206121e-01	6.709074e-01	4.998631e-01	8.457896e-01
400	1.193201e+00	7.220181e-01	4.570285e-01	3.081848e-01	2.323826e-01	2.042696e-01	2.078731e-01	1.048458e+00	7.134361e-01	5.015206e-01	3.715521e-01	2.984128e-01	6.118596e-01	4.333729e-01	3.302755e-01	5.531115e-01
500	9.012231e-01	5.168939e-01	3.275918e-01	2.454619e-01	2.275150e-01	2.490907e-01	2.952721e-01	7.780937e-01	5.136714e-01	3.692688e-01	3.025610e-01	2.881821e-01	4.478277e-01	3.334415e-01	2.874703e-01	4.121849e-01
600	7.135831e-01	4.021034e-01	2.774487e-01	2.511074e-01	2.799142e-01	3.403376e-01	4.188856e-01	6.078334e-01	4.086941e-01	3.264277e-01	3.168530e-01	3.546513e-01	3.677486e-01	3.089300e-01	3.112843e-01	3.590875e-01
700	5.879536e-01	3.445155e-01	2.759084e-01	2.955952e-01	3.619305e-01	4.529804e-01	5.567248e-01	5.065116e-01	3.679910e-01	3.414139e-01	3.825851e-01	4.665590e-01	3.418351e-01	3.303384e-01	3.732365e-01	3.630269e-01
800	4.993170e-01	3.201304e-01	3.020230e-01	3.612409e-01	4.587454e-01	5.747336e-01	6.988171e-01	4.464322e-01	3.670562e-01	3.926995e-01	4.803158e-01	6.058847e-01	3.478675e-01	3.787372e-01	4.570365e-01	4.027579e-01
900	4.434401e-01	3.207511e-01	3.464724e-01	4.393449e-01	5.629562e-01	6.996483e-01	8.405601e-01	4.202584e-01	3.957369e-01	4.693736e-01	5.991863e-01	7.620936e-01	3.766693e-01	4.449438e-01	5.542162e-01	4.677658e-01
1000	4.140146e-01	3.398772e-01	4.030799e-01	5.246108e-01	6.703700e-01	8.245763e-01	9.796335e-01	4.207804e-01	4.461150e-01	5.635911e-01	7.317325e-01	9.281407e-01	4.214489e-01	5.227752e-01	6.594159e-01	5.503689e-01
1100	4.019393e-01	3.710249e-01	4.670187e-01	6.133374e-01	7.780435e-01	9.470186e-01	1.113803e+00	4.401629e-01	5.117450e-01	6.696595e-01	8.727858e-01	1.099332e+00	4.768177e-01	6.078029e-01	7.688622e-01	6.449509e-01
1200	4.004287e-01	4.100675e-01	5.356000e-01	7.038525e-01	8.852884e-01	1.067345e+00	1.244557e+00	4.733987e-01	5.886900e-01	7.839961e-01	1.019058e+00	1.272866e+00	5.397837e-01	6.977033e-01	8.808590e-01	7.481131e-01
1300	4.067347e-01	4.546023e-01	6.067480e-01	7.941073e-01	9.897463e-01	1.182736e+00	1.368775e+00	5.172426e-01	6.740257e-01	9.039358e-01	1.168110e+00	1.446626e+00	6.080030e-01	7.902623e-01	9.930917e-01	8.571853e-01
1400	4.197923e-01	5.031727e-01	6.797128e-01	8.845113e-01	1.093152e+00	1.296216e+00	1.490499e+00	5.691445e-01	7.652956e-01	1.027536e+00	1.318646e+00	1.620036e+00	6.799779e-01	8.848866e-01	1.105992e+00	9.703322e-01
1500	4.389760e-01	5.544235e-01	7.528484e-01	9.732172e-01	1.193588e+00	1.406151e+00	1.608842e+00	6.276334e-01	8.607588e-01	1.153197e+00	1.469410e+00	1.792314e+00	7.540519e-01	9.798596e-01	1.217940e+00	1.085837e+00
1600	4.633001e-01	6.076308e-01	8.255577e-01	1.059539e+00	1.289993e+00	1.510875e+00	1.721506e+00	6.916140e-01	9.592984e-01	1.279879e+00	1.619513e+00	1.962736e+00	8.294559e-01	1.074361e+00	1.327947e+00	1.202630e+00
1700	4.920589e-01	6.629882e-01	8.991902e-01	1.146327e+00	1.386830e+00	1.616148e+00	1.834854e+00	7.603752e-01	1.060520e+00	1.407622e+00	1.769514e+00	2.132313e+00	9.068438e-01	1.170040e+00	1.438763e+00	1.320977e+00
1800	5.238559e-01	7.190377e-01	9.718681e-01	1.231296e+00	1.481770e+00	1.720091e+00	1.947835e+00	8.326857e-01	1.163358e+00	1.535518e+00	1.918738e+00	2.300648e+00	9.847237e-01	1.265229e+00	1.548785e+00	1.439786e+00
1900	5.577176e-01	7.747737e-01	1.042067e+00	1.312064e+00	1.571564e+00	1.818930e+00	2.056695e+00	9.075978e-01	1.266999e+00	1.662786e+00	2.066411e+00	2.467012e+00	1.061885e+00	1.358247e+00	1.655842e+00	1.558053e+00
2000	5.934656e-01	8.311919e-01	1.112072e+00	1.391963e+00	1.660038e+00	1.916338e+00	2.164479e+00	9.845646e-01	1.371381e+00	1.789754e+00	2.213101e+00	2.632039e+00	1.139564e+00	1.451088e+00	1.762302e+00	1.676345e+00
2100	6.307169e-01	8.887661e-01	1.183468e+00	1.473740e+00	1.750844e+00	2.016394e+00	2.275191e+00	1.063165e+00	1.476525e+00	1.916830e+00	2.359492e+00	2.796561e+00	1.218654e+00	1.545468e+00	1.870510e+00	1.795253e+00
2200	6.683915e-01	9.458606e-01	1.254068e+00	1.554991e+00	1.841832e+00	2.117586e+00	2.388113e+00	1.142799e+00	1.581896e+00	2.043592e+00	2.505325e+00	2.960524e+00	1.297699e+00	1.639857e+00	1.979156e+00	1.914115e+00
2300	7.056127e-01	1.000735e+00	1.321190e+00	1.632334e+00	1.929414e+00	2.216658e+00	2.500725e+00	1.222795e+00	1.686681e+00	2.169188e+00	2.649808e+00	3.123299e+00	1.374838e+00	1.731974e+00	2.085865e+00	2.031791e+00
